Date,Open,High,Low,Close,Volume,OpenInt,Rolling_Std,Year,Month
2004-03-31,0.400276012206737,0.40218900675024105,0.4006321149512745,0.40574756907673054,0.03547992638679342,0,0.04836465869441056,2004,3
2004-04-01,0.40607809979201887,0.4062005785920926,0.4113819710670842,0.4072687012611919,0.03782030206690693,0,0.04732639702956051,2004,4
2004-04-02,0.4375182226368884,0.44700096432015424,0.4423048784056657,0.4445460671993839,0.18991484680025614,0,0.040898823430884135,2004,4
2004-04-05,0.4486656170427819,0.45756027000964317,0.45433262122852724,0.45899682295176664,0.07371987878784086,0,0.031588481953593456,2004,4
2004-04-06,0.45420529865687026,0.45279652844744456,0.45523982324193024,0.4538654086839318,0.03723516904416386,0,0.027323990405275417,2004,4
2004-04-07,0.45373879915252596,0.44930568948891036,0.45359125184122995,0.45156445556946184,0.03562828208635819,0,0.03097150637069146,2004,4
2004-04-08,0.4574416389682587,0.4531629701060752,0.4540594851384703,0.44986040242610953,0.02027460116013062,0,0.03990246165019176,2004,4
2004-04-12,0.4518825198748227,0.45175506268081,0.456459180786827,0.45499181669394434,0.01579108389284104,0,0.04922633366155016,2004,4
2004-04-13,0.45602270297587816,0.4533365477338476,0.4554349204491138,0.45041879272167135,0.0355457753583451,0,0.05646856503874806,2004,4
2004-04-14,0.44405893443738215,0.4483027965284475,0.44758225785997874,0.451131221719457,0.058374253020841115,0,0.06373449773200998,2004,4
2004-04-15,0.4518825198748227,0.45131147540983607,0.44832362724727604,0.4485607008760952,0.01978824159471506,0,0.06640663588342113,2004,4
2004-04-16,0.46205804031333214,0.4717454194792672,0.4682040326592726,0.4702223933763358,0.11639353159765248,0,0.08537977170559288,2004,4
2004-04-19,0.46940540750675447,0.4697107039537126,0.4742422912216012,0.4702223933763358,0.03331246291107511,0,0.10009290591800399,2004,4
2004-04-20,0.46940540750675447,0.4659594985535197,0.4571127564308918,0.4570617117550784,0.06821452938005931,0,0.09551807210558669,2004,4
2004-04-21,0.45696542072424046,0.48957569913211174,0.4640289524255461,0.4821026282853567,0.1194428394952434,0,0.10707915167489021,2004,4
2004-04-22,0.49109763445876337,0.506036644165863,0.49717596792601915,0.5039568691633771,0.09110087906030859,0,0.12126564998079306,2004,4
2004-04-23,0.503071121736933,0.49901639344262294,0.49516646669202935,0.488312313468759,0.03360072812382985,0,0.11891841025667896,2004,4
2004-04-26,0.49524753629949275,0.49807135969141747,0.49894159765102963,0.49910465004332344,0.056932066697344054,0,0.10989498718206206,2004,4
2004-04-27,0.49479075553482216,0.494619093539055,0.4717255372489343,0.46938480793299314,0.16211680512677257,0,0.08357551475976052,2004,4
2004-04-28,0.46940540750675447,0.47073288331726126,0.46721879176299597,0.46740155964186,0.14963099550193654,0,0.05073147857111712,2004,4
2004-04-29,0.4670340350263377,0.47539054966248795,0.4675504570152078,0.4712332723596803,0.06420110494887085,0,0.016871239721896664,2004,4
2004-06-04,0.5279802515209828,0.5242430086788814,0.5304107771697248,0.5265909309714065,0.06770384792610148,0,0.012866790355014396,2004,6
2004-06-07,0.5316733725970415,0.5310221793635487,0.5314350375074381,0.5333493790314816,0.03644396471496154,0,0.02944039222325695,2004,6
2004-06-08,0.5335102143953971,0.5311186113789778,0.5338542428765132,0.5338114951381534,0.06180277904557468,0,0.02990589379722486,2004,6
2004-06-09,0.5345306820611502,0.531205400192864,0.5316301347146216,0.523307981130259,0.04934199515814545,0,0.02606467734131343,2004,6
2004-06-10,0.5238400684199274,0.5265380906460946,0.5316301347146216,0.5277751034947531,0.02437029770304397,0,0.010833383822733356,2004,6
2004-06-14,0.5247536299492681,0.5273770491803278,0.5318154770614459,0.5274092615769712,0.00657723302308718,0,0.0036901149204651706,2004,6
2004-06-15,0.5353664936731004,0.5302989392478303,0.5350443358403324,0.5323481274670261,0.01442334913812924,0,0.0004834269675365599,2004,6
2004-07-16,0.45097867708515554,0.4507039537126326,0.431281886199799,0.437335130451526,0.5354836020419751,0,0.07012825868843195,2004,7
2004-07-19,0.4505316150601591,0.45088717454194793,0.430716104298967,0.4291999614903244,0.21040287057720924,0,0.1320099707442228,2004,7
2004-07-20,0.42976266837716487,0.43970106075216964,0.4355350053163989,0.4442764994704919,0.08752415374686903,0,0.1634119658032173,2004,7
2004-07-21,0.4463719944797558,0.4429026036644166,0.4313794348033908,0.42436699720804855,0.130173015435562,0,0.20805789501476377,2004,7
2004-07-22,0.42376620599840614,0.42424300867888143,0.4212148703091315,0.42106479252912293,0.15033163794389792,0,0.2424044873669148,2004,7
2004-07-23,0.4217544268859214,0.4243394406943105,0.42238545355223245,0.42619620679695763,0.056091436536763274,0,0.2610727426314452,2004,7
2004-07-26,0.4258071413299123,0.42275795564127294,0.41260132861198096,0.4063733513045152,0.06511563924023112,0,0.2867422734266154,2004,7
2004-07-27,0.40724434855287966,0.4389585342333654,0.4134304917425107,0.4310387984981226,0.11047635239867001,0,0.29514756556878463,2004,7
2004-07-28,0.43438878846191226,0.4301060752169721,0.39129671358754503,0.4054683739289497,0.21833931396320402,0,0.3100352233877669,2004,7
2004-07-29,0.3195424417361556,0.4054098360655737,0.3256660130910226,0.40153075960335033,0.736309435735314,0,0.31278168952177865,2004,7
2004-07-30,0.39405601881547997,0.4375120540019287,0.3983397227668686,0.42884374699143163,0.3414323136700901,0,0.2964805294874808,2004,7
2004-08-02,0.4284797947402181,0.4351108968177434,0.426462985182367,0.42800616154808896,0.143491400061751,0,0.28052875512884146,2004,8
2004-08-03,0.432532509184209,0.428447444551591,0.431837913240272,0.42984499855588715,0.06624484743528422,0,0.24967076020773046,2004,8
2004-08-04,0.4283826073434796,0.42414657666345223,0.42007355164710825,0.42218157312024635,0.07114832785843189,0,0.19538564346829831,2004,8
2004-08-05,0.4210060839310357,0.41692381870781103,0.3880580999482992,0.3862616732454029,0.21179555286389848,0,0.14426626015134278,2004,8
2004-08-06,0.37995412754873953,0.37747348119575685,0.36590481207261516,0.36926927890632516,0.15172439843601654,0,0.13452686710799347,2004,8
2004-08-09,0.36567729896786977,0.3760173577627772,0.3728795372294246,0.37000096274188893,0.07902705563753223,0,0.13435514376854799,2004,8
2004-08-10,0.3739576651699808,0.38443587270973967,0.3779715743369134,0.3885433715220949,0.07391773852421349,0,0.11653351766494938,2004,8
2004-08-11,0.38642680817151637,0.394387656702025,0.3868484972637617,0.39795898719553285,0.05565473741901437,0,0.07537633631471916,2004,8
2004-08-12,0.3965828911306782,0.3925940212150434,0.3940670939295504,0.38938095696543756,0.046416017222712484,0,0.026196991139539688,2004,8
2004-08-13,0.38365696736447225,0.384619093539055,0.38463414396222917,0.3839703475498219,0.03444949164906783,0,0.026031605736634322,2004,8
2004-08-16,0.3827142496161097,0.3881967213114754,0.38750207290782623,0.3872629248098584,0.04581461747065497,0,0.025940406618575357,2004,8
2004-08-17,0.3887301494742162,0.3904532304725168,0.39360861549266923,0.3912968133243477,0.02836753361034739,0,0.010163726237205795,2004,8
2004-08-18,0.3899061169747507,0.4006364513018321,0.3952669417537288,0.40332145951670356,0.023158895601695366,0,0.004721491090568991,2004,8
2004-08-19,0.40253075981106773,0.39971070395371266,0.3997151580775121,0.40254163858669495,0.046243183223746674,0,0.000334653961711201,2004,8
2004-09-17,0.4249713297179621,0.43055930568948897,0.4314769834069826,0.4337633580437084,0.06631890797692253,0,0.0054268135370307835,2004,9
2004-09-20,0.4486656170427819,0.4478399228543877,0.4443338893603739,0.45041879272167135,0.10337209298688121,0,0.021343225303829344,2004,9
2004-09-21,0.4505316150601591,0.45435872709739633,0.45413752402134366,0.45762010205064024,0.07622534612940995,0,0.0374381026111468,2004,9
2004-09-22,0.45420529865687026,0.4529797492767599,0.4430364929326037,0.4415326850871281,0.08973267507302041,0,0.03149102872941861,2004,9
2004-09-23,0.44313565416836737,0.4403471552555448,0.44591417673855993,0.44263983825936265,0.035051204222842934,0,0.02994722239766079,2004,9
2004-09-24,0.4424067486928294,0.4595660559305689,0.44989415976510294,0.45908346972176767,0.08867776203589378,0,0.028645591347613797,2004,9
2004-09-27,0.45602270297587816,0.4515718418514947,0.4420219874552497,0.43668046596707416,0.07737082105377749,0,0.013090116719551764,2004,9
2004-10-15,0.40072307423173364,0.3967888138862101,0.37936651936827526,0.3831616443631462,0.3185543319707862,0,0.01982426169214979,2004,10
2004-10-18,0.382276906330787,0.3878302796528448,0.38768741525465067,0.3898238182343314,0.14914479234737976,0,0.03824222283998699,2004,10
2004-10-19,0.39792407720566797,0.3944840887174542,0.3733282608059466,0.37045345142967173,0.1145311475020091,0,0.06672360145251052,2004,10
2004-10-20,0.36953563861838395,0.3757377049180328,0.36453913162233076,0.3803408106286705,0.20198022403665772,0,0.08431086647204009,2004,10
2004-10-21,0.38963399226388323,0.38663452266152354,0.3745476183508434,0.3726581303552518,0.22202310250948712,0,0.10318329762865971,2004,10
2004-10-22,0.37176123000369315,0.36824493731918995,0.3640806531854497,0.3622316356984692,0.19989518908352308,0,0.11584513607848282,2004,10
2004-10-25,0.35645421501739655,0.3527772420443587,0.3529698672363506,0.35201694425724456,0.2188420184633634,0,0.14258133821759836,2004,10
2004-10-26,0.35479231053317,0.38542912246865957,0.3497410084574639,0.39009338596322324,0.42022811585289743,0,0.1392418276946877,2004,10
2004-10-27,0.40488269481213685,0.42506268081002885,0.40805556368460594,0.425541542312506,0.2388687084123078,0,0.12810870284638468,2004,10
2004-10-28,0.4210060839310357,0.4218804243008678,0.4242486318808347,0.4264850293636276,0.19181054640882234,0,0.11297053341256633,2004,10
2004-10-29,0.4246894862674208,0.43833172613307614,0.43042345848819175,0.4405410609415616,0.14493350817981868,0,0.105229097897836,2004,10
2004-11-01,0.4402880634439326,0.4359594985535198,0.4283261635109693,0.42894002118032165,0.1280139981462185,0,0.08546372911445435,2004,11
2004-11-02,0.43943281435263476,0.4377049180327869,0.430716104298967,0.4269182632136324,0.10461665419029384,0,0.07303790257676637,2004,11
2004-11-03,0.44358271619336404,0.4400675024108004,0.43768107459541716,0.44310195436603445,0.1437217150513231,0,0.0713531721389267,2004,11
2004-11-04,0.45789841973292905,0.45652844744455157,0.45387414279164595,0.4610763454317897,0.14860900695058574,0,0.09843484084645263,2004,11
2004-11-05,0.47015375046164015,0.4744840887174542,0.4767102708924722,0.4777991720419755,0.13684034111331372,0,0.14066234785688794,2004,11
2004-11-08,0.4652555056660252,0.46662487945998066,0.46231209700233145,0.4584480600750939,0.11868487247353451,0,0.1587822401279084,2004,11
2004-11-09,0.45836491923727335,0.4603664416586306,0.45804922302537243,0.45267160874169626,0.0735547871263853,0,0.1709712581753073,2004,11
2004-11-10,0.45272805022644663,0.45242044358727096,0.4557958502824032,0.45156445556946184,0.07354681017258688,0,0.18114563907372103,2004,11
2004-11-11,0.45883141874161765,0.46698167791706846,0.46356071912830576,0.46985655145855404,0.05904189277159729,0,0.1995322273749582,2004,11
2004-11-12,0.46434194413668434,0.459990356798457,0.460722054763786,0.46024838740733615,0.07572248521839178,0,0.20118486624620827,2004,11
2004-11-15,0.45373879915252596,0.457463837994214,0.46126832694389985,0.4588139019928757,0.04695195903036529,0,0.2016978913981395,2004,11
2004-11-16,0.4553326724590356,0.45482160077145606,0.45636163218323533,0.4552613844228362,0.04253436894005679,0,0.18453434489361306,2004,11
2004-11-17,0.4574416389682587,0.4635004821600771,0.4626827816959801,0.4593722922884374,0.06792610775644578,0,0.1711671089048837,2004,11
2004-11-18,0.45929791824596183,0.4549083895853423,0.45413752402134366,0.4483777799172041,0.1178933553226146,0,0.1424859857280745,2004,11
2004-11-19,0.4481991175384376,0.44519768563162976,0.4409001785139446,0.4350534321748339,0.06773661600101855,0,0.09215583883351738,2004,11
2004-11-22,0.43484556922658274,0.44756027000964316,0.43823710163589014,0.4482911331472032,0.07655490380888594,0,0.0006716105441138542,2004,11
2004-12-13,0.4998639376445662,0.5009064609450338,0.503389813974813,0.49910465004332344,0.02988393688634155,0,0.007419632686721883,2004,12
2004-12-14,0.4957043170641631,0.5036837029893925,0.4980246407772674,0.5017425628189083,0.061036365837490995,0,0.015534847961363896,2004,12
2004-12-15,0.49818259568099205,0.49340405014464794,0.4696184874113527,0.4762684124386252,0.22110825539640924,0,0.010896776591630547,2004,12
2004-12-16,0.47402180885182804,0.47073288331726126,0.46441914683991303,0.4598055261384422,0.19855998778744016,0,0.010725498105477682,2004,12
2004-12-17,0.4486656170427819,0.4577434908389586,0.456176289836411,0.45762010205064024,0.168701389460223,0,0.005383020089849089,2004,12
2005-02-02,0.5307403735883531,0.5412825458052073,0.5275428482241277,0.5231154327524792,0.21644361435463785,0,0.022876591340805025,2005,2
2005-02-03,0.5178436060411684,0.5215139826422373,0.5246944289992489,0.5223741214980264,0.09432317736772414,0,0.05164342096365185,2005,2
2005-02-04,0.5248508173460065,0.5283702989392478,0.5320788582911437,0.5282275921825359,0.101814631860454,0,0.08135582495494095,2005,2
2005-02-07,0.5242871304449239,0.5193056894889103,0.5169002955722688,0.5125252719745836,0.13795304796276422,0,0.09131632041967189,2005,2
2005-02-08,0.5063171807879954,0.5120057859209257,0.5094085628164232,0.509146047944546,0.09340035330084784,0,0.09859373073995845,2005,2
2005-02-09,0.5026143409722628,0.5058534233365477,0.5088622906363095,0.5008375854433427,0.10527600416553401,0,0.0994457834558645,2005,2
2005-02-10,0.5012439986782513,0.5092381870781099,0.5002487489391589,0.5105035140078944,0.16918790543649737,0,0.10195892639831236,2005,2
2005-02-11,0.5099811456450327,0.5124783027965284,0.5090476329831339,0.5090594011745451,0.10094115541952678,0,0.0851413030107541,2005,2
2005-02-14,0.5076972418216805,0.5044937319189972,0.4984928740745076,0.495523250216617,0.12714842045366032,0,0.07234259302504889,2005,2
2005-02-15,0.4869380138783603,0.48891996142719374,0.4908157989718378,0.4915182439587947,0.17564079182684442,0,0.06815302102757873,2005,2
2005-02-16,0.4878807316267226,0.4995660559305689,0.4955371513856779,0.5027341869644748,0.11369059554685773,0,0.062283913553524445,2005,2
2005-02-17,0.4971038155771959,0.5188621022179363,0.504794513866534,0.518455762010205,0.2508183416132028,0,0.06404858081667034,2005,2
2005-02-18,0.5182906680661652,0.517135969141755,0.5227337020670548,0.5151631847501685,0.12901948535196667,0,0.05928603135989771,2005,2
2005-02-22,0.5136937042004392,0.5138090646094503,0.50838430247871,0.5056609223067297,0.15641383059890657,0,0.04614469566695406,2005,2
2005-02-23,0.505549400353762,0.5034908389585343,0.5048823076097665,0.5007413112544528,0.11526440160802875,0,0.03122192909289545,2005,2
2005-02-24,0.5010593426244485,0.5037704918032787,0.5026484445875157,0.5069509964378549,0.08103810825445795,0,0.020498885898711433,2005,2
2005-03-14,0.4574416389682587,0.4530665380906461,0.4480309814365008,0.4518340232983538,0.11672316748255784,0,0.009437740561742902,2005,3
2005-03-15,0.45420529865687026,0.45343297974927677,0.4479529425536273,0.45568499085395203,0.1261843039200628,0,0.03112533394949432,2005,3
2005-03-16,0.4532917371275293,0.4528833172613308,0.4551520294986977,0.45489554250505443,0.09129052722659461,0,0.04978320172291373,2005,3
2005-03-17,0.45477870429762673,0.4652266152362584,0.4617365602411402,0.4646288630018292,0.12917597441618867,0,0.05816045597515743,2005,3
2005-03-18,0.4652555056660252,0.4727386692381871,0.4701550047311074,0.4759795898719554,0.19659859561818108,0,0.05348993069799887,2005,3
2005-03-21,0.4745854957529108,0.47027000964320154,0.46922829299698565,0.46472513719071923,0.040119698102016786,0,0.053211284851448964,2005,3
2005-03-22,0.4640795381654907,0.4620347155255544,0.4655409557812179,0.4598055261384422,0.15365302253035856,0,0.05761642167849093,2005,3
2005-03-23,0.45929791824596183,0.4549083895853423,0.45533737184552203,0.45077500722056413,0.13598320960713034,0,0.06699951065964391,2005,3
2005-03-24,0.452825237623185,0.45551591128254576,0.45562026279593804,0.4570617117550784,0.08479611375323809,0,0.06738186397235693,2005,3
2005-03-28,0.46205804031333214,0.4772227579556413,0.4672870757855101,0.4747087705786079,0.09822961677149844,0,0.053685344430882215,2005,3
2005-03-29,0.47477987054638754,0.47812921890067495,0.47756869860407947,0.47908924617310095,0.12436313408571129,0,0.037514755624087875,2005,3
2005-03-30,0.4792018970979843,0.4827193828351012,0.48312896900880875,0.48639645710984875,0.06298141307200625,0,0.02153714047695457,2005,3
2005-03-31,0.4163022139288977,0.4456702025072323,0.41686420258893997,0.44254356407047274,0.9315967609188075,0,0.014025166908147785,2005,3
2005-04-01,0.4422123738993527,0.4380617164898746,0.40259284188346856,0.41386348320015404,0.586094011059499,0,0.02364608485201708,2005,4
2005-04-04,0.4133574358077245,0.40978784956605596,0.4108064343058929,0.4131125445268124,0.2298690622136704,0,0.02788233692286271,2005,4
2005-04-05,0.4113165004762182,0.42964320154291225,0.417312926165462,0.43202079522480025,0.17330831489509993,0,0.014558810631382701,2005,4
2005-04-06,0.43168697883258494,0.44996142719382837,0.4385980314691794,0.4336670838548186,0.19231309449812292,0,0.014001336001395193,2005,4
2005-04-07,0.4353023499912531,0.438784956605593,0.4372030864378177,0.4396072013093289,0.06837962104151488,0,0.003943072179164064,2005,4
2005-04-08,0.4393453456955701,0.4370395371263259,0.4354374567128071,0.43166458072590735,0.05096546166698313,0,0.005707146004327118,2005,4
2005-04-11,0.4329892899488795,0.4319093539054967,0.4367446080009364,0.434793491864831,0.0725412447614093,0,0.009215697515342042,2005,4
2005-04-12,0.43392228895756796,0.4297299903567985,0.4294479724522744,0.43405218061037837,0.07662067457500824,0,0.012611843157948638,2005,4
2005-04-13,0.4336404455070266,0.43412729026036634,0.43524235950562373,0.42902666795032257,0.03315566102513553,0,0.01725671679832816,2005,4
2005-04-14,0.42875191945108554,0.42607521697203465,0.4290675328982666,0.4281794550880909,0.0844417649526435,0,0.021477697463965606,2005,4
2005-04-15,0.4260987035201275,0.4432594021215043,0.4326670763708018,0.43969384807932993,0.1786489636685729,0,0.018107049600607605,2005,4
2005-04-18,0.43943281435263476,0.4389585342333654,0.4354374567128071,0.43304130162703375,0.11593204135878493,0,0.007705569199017326,2005,4
2005-04-19,0.4329892899488795,0.43422372227579553,0.430998995249383,0.43496678540483297,0.11140785726820929,0,0.002453016054285745,2005,4
2005-09-13,0.43925787703850555,0.43502410800385727,0.4094212441348901,0.40753826899008366,0.6134057713729965,0,0.0033922309373553283,2005,9
2005-09-14,0.4024432911540032,0.4043780135004821,0.3947304244339742,0.39120053913545777,0.41565434952008457,0,0.07559793733390527,2005,9
2005-09-15,0.3904795226155073,0.39887174541947923,0.39692526801478845,0.3922114181188023,0.2477775581074161,0,0.12434181271815495,2005,9
2005-09-16,0.3950862052209069,0.3913018322082932,0.3904480407362969,0.3923076923076923,0.176819034826129,0,0.15869271518428832,2005,9
2005-09-19,0.3934243007366805,0.39139826422372226,0.38091754216538387,0.37704823336863397,0.15257324016668394,0,0.20013652085562142,2005,9
2005-09-20,0.37791319221723324,0.37747348119575685,0.36954337498658707,0.367536343506306,0.3161646086647236,0,0.23936212567869478,2005,9
2005-09-21,0.36842770229556626,0.36677917068466726,0.3668607883878142,0.3666313661307404,0.20727105595160525,0,0.27136213857860725,2005,9
2005-09-22,0.36842770229556626,0.3650241080038572,0.3658170183293826,0.3666313661307404,0.1088114370122523,0,0.29271137144882364,2005,9
2005-09-23,0.36824304624176335,0.3734522661523626,0.3696311687298196,0.37730817367863684,0.12676951514823526,0,0.3023738428760093,2005,9
2005-09-26,0.3827142496161097,0.3788331726133076,0.37369894549959526,0.36744006931741596,0.10984171533911907,0,0.31284472375073347,2005,9
2005-09-27,0.36114836627986086,0.36475409836065575,0.3580716592041985,0.3639645710984885,0.2031998377080929,0,0.31614038887054186,2005,9
2005-09-28,0.36659086049721074,0.36374156219864995,0.36175899641996623,0.3571387311061904,0.11933585446782927,0,0.3213045555599745,2005,9
2005-09-29,0.3550741539837114,0.35251687560270006,0.35545735662793987,0.35293154905169916,0.09130695036676784,0,0.31473418176965395,2005,9
2005-09-30,0.3569109957820669,0.3627386692381871,0.36166144781637455,0.36105709059401175,0.10806152514977121,0,0.2955778583701192,2005,9
2005-10-03,0.35901996229129,0.36054966248794595,0.35899837093832,0.3539231731972659,0.06646742008734607,0,0.2646696613111783,2005,10
